id|code|book|chapter|verse|end|text
GEN.50.13|GEN|Genesis|50|13|13|Want zijn zonen voerden hem in het land Kanaän, en begroeven hem in de spelonk van de akker van Machpéla, die Abraham met de akker gekocht had tot een erfbegrafenis van Efron, de Hethiet, tegenover Mamre.
GEN.50.14|GEN|Genesis|50|14|14|Daarna keerde Jozef weer in Egypte, hij en zijn broeders, en allen, die met hem opgetrokken waren, om zijn vader te begraven, nadat hij zijn vader begraven had.
GEN.50.15|GEN|Genesis|50|15|15|Toen Jozefs broeders zagen, dat hun vader dood was, zo zeiden zij: Misschien zal Jozef ons haten, en hij zal ons gewis vergelden al het kwaad, dat wij hem aangedaan hebben.
GEN.50.16|GEN|Genesis|50|16|16|Daarom ontboden zij aan Jozef, zeggende: Uw vader heeft bevolen voor zijn dood, zeggende:
GEN.50.17|GEN|Genesis|50|17|17|Zo zult gij tot Jozef zeggen: Ei, vergeef toch de overtreding van uw broeders, en hun zonde; want zij hebben u kwaad aangedaan; maar nu vergeef toch de overtreding van de dienaren van de God van uw vader! En Jozef weende, toen zij tot hem spraken.
GEN.50.18|GEN|Genesis|50|18|18|Daarna kwamen ook zijn broeders, en vielen voor hem neer, en zeiden: Zie, wij zijn u tot knechten!
GEN.50.19|GEN|Genesis|50|19|19|En Jozef zeide tot hen: Vreest niet; want ben ik in de plaats van God?
GEN.50.20|GEN|Genesis|50|20|20|Gij wel, gij hebt kwaad tegen mij gedacht; doch God heeft dat ten goede gedacht; opdat Hij deed, gelijk het te dezen dage is, om een groot volk in het leven te behouden.
GEN.50.21|GEN|Genesis|50|21|21|Nu dan, vreest niet! Ik zal u en uw kleine kinderen onderhouden. Zo troostte hij hen, en sprak naar hun hart.
GEN.50.22|GEN|Genesis|50|22|22|Jozef dan woonde in Egypte, hij en het huis van zijn vader; en Jozef leefde honderd tien jaren.
GEN.50.23|GEN|Genesis|50|23|23|En Jozef zag van Efraïm kinderen, van het derde geslacht; ook werden de zonen van Machir, de zoon van Manasse, op Jozefs knieën geboren.
GEN.50.24|GEN|Genesis|50|24|24|En Jozef zeide tot zijn broeders: Ik sterf; maar God zal u gewis bezoeken, en Hij zal u doen optrekken uit dit land, in het land, dat Hij Abraham, Izak en Jakob gezworen heeft.
GEN.50.25|GEN|Genesis|50|25|25|En Jozef deed de zonen van Israël zweren, zeggende: God zal u gewis bezoeken, zo zult gij mijn beenderen van hier opvoeren!
GEN.50.26|GEN|Genesis|50|26|26|En Jozef stierf, honderd tien jaren oud zijnde; en zij balsemden hem, en men legde hem in een kist in Egypte.
EXO.1.1|EXO|Exodus|2|1|1|Dit nu zijn de namen van de zonen van Israël, die in Egypte gekomen zijn, met Jakob; zij kwamen er in, elk met zijn huis.
EXO.1.2|EXO|Exodus|2|2|2|Ruben, Simeon, Levi, en Juda;
EXO.1.3|EXO|Exodus|2|3|3|Issaschar, Zebulon, en Benjamin;
EXO.1.4|EXO|Exodus|2|4|4|Dan en Nafthali, Gad en Aser.
EXO.1.5|EXO|Exodus|2|5|5|Al de zielen nu, die uit Jakobs heup voortgekomen zijn, waren zeventig zielen; doch Jozef was in Egypte.
EXO.1.6|EXO|Exodus|2|6|6|Toen nu Jozef gestorven was, en al zijn broeders, en al dat geslacht,
EXO.1.7|EXO|Exodus|2|7|7|Zo werden de kinderen Israëls vruchtbaar en namen overvloedig toe, en zij vermeerderden, en werden gans zeer machtig, zodat het land met hen vervuld werd.
EXO.1.8|EXO|Exodus|2|8|8|Daarna stond een nieuwe koning op over Egypte, die Jozef niet gekend had;
EXO.1.9|EXO|Exodus|2|9|9|Die zeide tot zijn volk: Ziet, het volk der kinderen Israëls is veel, ja, machtiger dan wij.
EXO.1.10|EXO|Exodus|2|10|10|Komt aan, laat ons er wijs tegen handelen, opdat het niet vermenigvuldige, en het geschiede, als er enige krijg voorvalt, dat het zich ook niet vervoege tot onze vijanden, en tegen ons strijde, en uit het land optrekke.
EXO.1.11|EXO|Exodus|2|11|11|En zij zetten er oversten der schattingen over, om het te verdrukken met hun lasten; want men bouwde voor Faraö schatsteden, Pitom en Raämses.
EXO.1.12|EXO|Exodus|2|12|12|Maar hoe meer zij het verdrukten, hoe meer het vermeerderde, en hoe meer het toenam; zodat zij verdrietig waren vanwege de kinderen Israëls.
EXO.1.13|EXO|Exodus|2|13|13|En de Egyptenaars deden de kinderen Israëls dienen met hardheid;
EXO.1.14|EXO|Exodus|2|14|14|Zodat zij hun het leven bitter maakten met harde dienst, in leem en in tichelstenen, en met alle dienst op het veld, met al hun dienst, die zij hen deden dienen met hardheid.
EXO.1.15|EXO|Exodus|2|15|15|Daarenboven sprak de koning van Egypte tot de vroedvrouwen der Hebreïnnen, waarvan de naam van de ene Sifra, en de naam van de andere Pua was;
EXO.1.16|EXO|Exodus|2|16|16|En zeide: Wanneer gij de Hebreïnnen in het baren helpt, en hen ziet op de stoelen; is het een zoon, zo doodt hem; maar is het een dochter, zo laat haar leven!
EXO.1.17|EXO|Exodus|2|17|17|Doch de vroedvrouwen vreesden God, en deden niet, zoals de koning van Egypte tot hen gesproken had, maar zij behielden de jongetjes in het leven.
EXO.1.18|EXO|Exodus|2|18|18|Toen riep de koning van Egypte de vroedvrouwen, en zeide tot hen: Waarom hebt gij deze zaak gedaan, dat gij de jongetjes in het leven behouden hebt?
EXO.1.19|EXO|Exodus|2|19|19|En de vroedvrouwen zeiden tot Faraö: Omdat de Hebreïnnen niet zijn gelijk de Egyptische vrouwen; want zij zijn sterk; eer de vroedvrouw tot hen komt, zo hebben zij gebaard.
EXO.1.20|EXO|Exodus|2|20|20|Daarom deed God aan de vroedvrouwen goed; en dat volk vermeerderde, en het werd zeer machtig.
EXO.1.21|EXO|Exodus|2|21|21|En het geschiedde, daar de vroedvrouwen God vreesden, zo bouwde Hij hun huizen.
EXO.1.22|EXO|Exodus|2|22|22|Toen gebood Faraö aan al zijn volk, zeggende: Alle zonen, die geboren worden, zult gij in de rivier werpen, maar al de dochters in het leven behouden.
EXO.2.1|EXO|Exodus|3|1|1|En een man van het huis van Levi ging, en nam een dochter van Levi.
EXO.2.2|EXO|Exodus|3|2|2|En de vrouw werd zwanger, en baarde een zoon. Toen zij hem zag, dat hij schoon was, zo verborg zij hem drie maanden.
EXO.2.3|EXO|Exodus|3|3|3|Doch toen zij hem niet langer verbergen kon, zo nam zij voor hem een kistje van biezen, en belijmde het met lijm en met pek; en zij legde het jongetje daarin, en legde het in de biezen, aan de oever der rivier.
EXO.2.4|EXO|Exodus|3|4|4|En zijn zuster stelde zich van verre, om te weten, wat hem gedaan zou worden.
EXO.2.5|EXO|Exodus|3|5|5|En de dochter van Faraö ging af, om zich te wassen in de rivier; en haar jonkvrouwen wandelden aan de kant van de rivier; toen zij het kistje in het midden van de biezen zag, zo zond zij haar dienstmaagd heen, en liet het halen.
EXO.2.6|EXO|Exodus|3|6|6|Toen zij het open deed, zo zag zij dat jongetje; en ziet, het jongsken weende; en zij werd met barmhartigheid bewogen over hem, en zij zeide: Dit is een van de jongetjes der Hebreeën!
EXO.2.7|EXO|Exodus|3|7|7|Toen zeide zijn zuster tot Faraö’s dochter: Zal ik heengaan, en u een voedstervrouw uit de Hebreïnnen roepen, die dat jongetje voor u zal zogen?
EXO.2.8|EXO|Exodus|3|8|8|En de dochter van Faraö zeide tot haar: Ga heen. En de jonge maagd ging, en riep de moeder van het jongetje.
EXO.2.9|EXO|Exodus|3|9|9|Toen zeide Faraö’s dochter tot haar: Neem dit jongetje mee, en zoog het mij; ik zal u uw loon geven. En de vrouw nam het jongetje en zoogde het.
EXO.2.10|EXO|Exodus|3|10|10|En toen het jongetje groot geworden was, zo bracht zij het tot Faraö’s dochter, en het werd haar tot een zoon; en zij noemde zijn naam Mozes, en zeide: Want ik heb hem uit het water getogen.
EXO.2.11|EXO|Exodus|3|11|11|En het geschiedde in die dagen, toen Mozes groot geworden was, dat hij uitging tot zijn broeders, en bezag hun lasten; en hij zag, dat een Egyptisch man een Hebreeuwse man uit zijn broeders sloeg.
EXO.2.12|EXO|Exodus|3|12|12|En hij zag hierheen en daarheen; en toen hij zag, dat er niemand was, zo versloeg hij de Egyptenaar, en verborg hem in het zand.
EXO.2.13|EXO|Exodus|3|13|13|De volgende dag ging hij weer uit, en ziet, twee Hebreeuwse mannen twistten; en hij zeide tot hem, die ongelijk had: Waarom slaat gij uw naaste?
EXO.2.14|EXO|Exodus|3|14|14|Hij dan zeide: Wie heeft u tot een overste en rechter over ons gezet? Zegt gij dit , om mij te doden, gelijk gij de Egyptenaar gedood hebt? Toen vreesde Mozes, en zeide: Voorwaar, deze zaak is bekend geworden!
EXO.2.15|EXO|Exodus|3|15|15|Toen nu Faraö deze zaak hoorde, zo zocht hij Mozes te doden; doch Mozes vluchtte voor Faraö’s aangezicht, en woonde in het land Midian, en hij zat bij een waterput.
EXO.2.16|EXO|Exodus|3|16|16|En de priester in Midian had zeven dochters, die kwamen om te putten, en vulden de drinkbakken, om de kudde van hun vader te drenken.
EXO.2.17|EXO|Exodus|3|17|17|Toen kwamen de herders, en zij dreven hen van daar; doch Mozes stond op, en verloste ze, en drenkte hun kudden.
EXO.2.18|EXO|Exodus|3|18|18|En toen zij tot hun vader Rehuël kwamen, zo sprak hij: Waarom zijt gij heden zo spoedig weergekomen?
EXO.2.19|EXO|Exodus|3|19|19|Toen zeiden zij: Een Egyptisch man heeft ons verlost uit de hand der herders; en hij heeft ook overvloedig voor ons geput, en de kudde gedrenkt.
EXO.2.20|EXO|Exodus|3|20|20|En hij zeide tot zijn dochters: Waar is hij toch, waarom liet gij de man nu gaan? roept hem, dat hij brood ete.
EXO.2.21|EXO|Exodus|3|21|21|En Mozes bewilligde erin bij de man te wonen; en hij gaf Mozes zijn dochter Zippora;
EXO.2.22|EXO|Exodus|3|22|22|Die baarde een zoon; en hij noemde zijn naam Gersom; want hij zeide: Ik ben een vreemdeling geworden in een vreemd land.
EXO.2.23|EXO|Exodus|3|23|23|En het geschiedde na vele van deze dagen, toen de koning van Egypte gestorven was, dat de kinderen Israëls zuchtten en schreeuwden over de dienst; en hun gekrijt over hun dienst kwam op tot God.
EXO.2.24|EXO|Exodus|3|24|24|En God hoorde hun gekerm, en God gedacht aan Zijn verbond met Abraham, met Izak, en met Jakob.
EXO.2.25|EXO|Exodus|3|25|25|En God zag de kinderen Israëls aan, en God kende hen .
EXO.3.1|EXO|Exodus|4|1|1|En Mozes hoedde de kudde van Jethro, zijn schoonvader, de priester in Midian; en hij leidde de kudde achter de woestijn, en hij kwam aan de berg Gods, aan Horeb.
EXO.3.2|EXO|Exodus|4|2|2|En de Engel des Heeren verscheen hem in een vuurvlam uit het midden van een braambos; en hij zag, en ziet, het braambos brandde in het vuur, en het braambos werd niet verteerd.
EXO.3.3|EXO|Exodus|4|3|3|En Mozes zeide: Ik zal mij nu daarheen wenden, en dat grote gezicht bezien, waarom het braambos niet verbrandt.
EXO.3.4|EXO|Exodus|4|4|4|Toen de Heere zag, dat hij zich daarheen wendde, om te bezien, zo riep God tot hem uit het midden van het braambos, en zeide: Mozes, Mozes! En hij zeide: Zie, hier ben ik!
EXO.3.5|EXO|Exodus|4|5|5|En Hij zeide: Nader hier niet toe; trek uw schoenen uit van uw voeten; want de plaats, waarop gij staat, is heilig land.
EXO.3.6|EXO|Exodus|4|6|6|Hij zeide voorts: Ik ben de God van uw vader, de God van Abraham, de God van Izak en de God van Jakob. En Mozes verborg zijn aangezicht, want hij vreesde God aan te zien.
EXO.3.7|EXO|Exodus|4|7|7|En de Heere zeide: Ik heb zeer wel gezien de verdrukking van Mijn volk, dat in Egypte is, en heb hun geschrei gehoord, vanwege hun drijvers; want Ik heb hun smarten bekend.
EXO.3.8|EXO|Exodus|4|8|8|Daarom ben Ik neergekomen, dat Ik het verlosse uit de hand der Egyptenaars, en het opvoere uit dit land, naar een goed en ruim land, naar een land, vloeiende van melk en honing, tot de plaats der Kanaänieten, en der Hethieten, en der Amorieten, en der Ferezieten, en der Hevieten, en der Jebusieten.
EXO.3.9|EXO|Exodus|4|9|9|En nu, zie, het geschrei van de kinderen Israëls is tot Mij gekomen; en ook heb Ik gezien de verdrukking, waarmee de Egyptenaars hen verdrukken.
EXO.3.10|EXO|Exodus|4|10|10|Zo kom nu, en Ik zal u tot Faraö zenden, opdat gij Mijn volk (de kinderen Israëls) uit Egypte voert.
EXO.3.11|EXO|Exodus|4|11|11|Toen zeide Mozes tot God: Wie ben ik, dat ik tot Faraö zou gaan; en dat ik de kinderen Israëls uit Egypte zou voeren?
EXO.3.12|EXO|Exodus|4|12|12|Hij dan zeide: Ik zal voorzeker met u zijn, en dit zal u een teken zijn, dat Ik u gezonden heb; wanneer gij dit volk uit Egypte geleid hebt, zult gij God dienen op deze berg.
EXO.3.13|EXO|Exodus|4|13|13|Toen zeide Mozes tot God: Zie, wanneer ik kom tot de kinderen Israëls, en tot hen zeg: De God van uw vaderen heeft mij tot u gezonden; en zij mij zeggen: Hoe is Zijn naam? wat zal ik tot hen zeggen?
EXO.3.14|EXO|Exodus|4|14|14|En God zeide tot Mozes: Ik zal zijn, die Ik zijn zal ! Ook zeide Hij: Alzo zult gij tot de kinderen Israëls zeggen: Ik zal zijn heeft mij tot u gezonden!
EXO.3.15|EXO|Exodus|4|15|15|Toen zeide God verder tot Mozes: Aldus zult gij tot de kinderen Israëls zeggen: De Heere , de God van uw vaderen, de God van Abraham, de God van Izak, en de God van Jakob, heeft mij tot u gezonden; dat is Mijn Naam eeuwig, en dat is Mijn gedachtenis van geslacht tot geslacht.
EXO.3.16|EXO|Exodus|4|16|16|Ga heen, en verzamel de oudsten van Israël, en zeg tot hen: De Heere , de God van uw vaderen, is mij verschenen, de God van Abraham, Izak en Jakob, zeggende: Ik heb u getrouw bezocht, en hetgeen u in Egypte is aangedaan;
EXO.3.17|EXO|Exodus|4|17|17|Daarom heb Ik gezegd: Ik zal u uit de verdrukking van Egypte opvoeren, tot het land der Kanaänieten, en der Hethieten, en der Amorieten, en der Ferezieten, en der Hevieten, en der Jebusieten; tot het land, vloeiende van melk en honing.
EXO.3.18|EXO|Exodus|4|18|18|En zij zullen uw stem horen; en gij zult gaan, gij en de oudsten van Israël, tot de koning van Egypte, en gij zult tot hem zeggen: De Heere , de God der Hebreeën, is ons ontmoet; zo laat ons nu toch gaan de weg van drie dagen in de woestijn, opdat wij de Heere , onze God, offeren!
EXO.3.19|EXO|Exodus|4|19|19|Doch Ik weet, dat de koning van Egypte u niet zal laten gaan, ook niet door een sterke hand.
EXO.3.20|EXO|Exodus|4|20|20|Want Ik zal Mijn hand uitstrekken, en Egypte slaan met al Mijn wonderen, die Ik in het midden ervan doen zal; daarna zal hij u laten vertrekken.
EXO.3.21|EXO|Exodus|4|21|21|En Ik zal dit volk genade geven in de ogen der Egyptenaars; en het zal geschieden, wanneer gij uitgaan zult, zo zult gij niet ledig uitgaan.
EXO.3.22|EXO|Exodus|4|22|22|Maar elke vrouw zal van haar geburin, en van de waardin van haar huis, eisen zilveren vaten, en gouden vaten, en klederen; die zult gij op uw zonen, en op uw dochters leggen, en gij zult Egypte beroven.
EXO.4.1|EXO|Exodus|5|1|1|Toen antwoordde Mozes, en zeide: Maar zie, zij zullen mij niet geloven, noch mijn stem horen; want zij zullen zeggen: De Heere is u niet verschenen!
EXO.4.2|EXO|Exodus|5|2|2|En de Heere zeide tot hem: Wat is er in uw hand? En hij zeide: Een staf.
EXO.4.3|EXO|Exodus|5|3|3|En Hij zeide: Werp hem ter aarde. En hij wierp hem ter aarde! Toen werd hij tot een slang; en Mozes vluchtte van haar.
EXO.4.4|EXO|Exodus|5|4|4|Toen zeide de Heere tot Mozes: Strek uw hand uit, en grijp haar bij haar staart! Toen strekte hij zijn hand uit, en vatte haar, en zij werd tot een staf in zijn hand.
EXO.4.5|EXO|Exodus|5|5|5|Opdat zij geloven, dat u verschenen is de Heere , de God van hun vaderen, de God van Abraham, de God van Izak, en de God van Jakob.
EXO.4.6|EXO|Exodus|5|6|6|En de Heere zeide verder tot hem: Steek nu uw hand in uw boezem. En hij stak zijn hand in zijn boezem; daarna trok hij ze uit, en ziet, zijn hand was melaats, wit als sneeuw.
EXO.4.7|EXO|Exodus|5|7|7|En Hij zeide: Steek uw hand weer in uw boezem. En Hij stak zijn hand weer in zijn boezem; daarna trok hij ze uit zijn boezem, en ziet, zij was weer als zijn ander vlees.
EXO.4.8|EXO|Exodus|5|8|8|En het zal geschieden, zo zij u niet geloven, noch naar de stem van het eerste teken horen, zo zullen zij de stem van het laatste teken geloven.
EXO.4.9|EXO|Exodus|5|9|9|En het zal geschieden, zo zij ook deze twee tekenen niet geloven, noch naar uw stem horen, zo neem van de wateren van de rivier, en giet ze op het droge; zo zullen de wateren, die gij uit de rivier zult nemen, die zullen tot bloed worden op het droge.
EXO.4.10|EXO|Exodus|5|10|10|Toen zeide Mozes tot de Heere : Och Heere! ik ben geen man wel ter tale, noch van gisteren, noch van eergisteren, noch van toen af, toen Gij tot Uw knecht gesproken hebt; want ik ben zwaar van mond, en zwaar van tong.
EXO.4.11|EXO|Exodus|5|11|11|En de Heere zeide tot hem: Wie heeft de mens de mond gemaakt, of wie heeft de stomme, of dove, of ziende, of blinde gemaakt? Ben Ik het niet, de Heere ?
EXO.4.12|EXO|Exodus|5|12|12|En nu ga heen, en Ik zal met uw mond zijn, en zal u leren, wat gij spreken zult.
EXO.4.13|EXO|Exodus|5|13|13|Doch hij zeide: Och, Heere! zend toch door de hand van hem, die Gij zoudt zenden.
EXO.4.14|EXO|Exodus|5|14|14|Toen ontstak de toorn des Heeren over Mozes, en Hij zeide: Is niet Aäron, de Leviet, uw broeder? Ik weet, dat hij zeer wel spreken zal, en ook, zie, hij zal uitgaan u tegemoet; wanneer hij u ziet, zo zal hij in zijn hart verblijd zijn.
EXO.4.15|EXO|Exodus|5|15|15|Gij dan zult tot hem spreken, en de woorden in zijn mond leggen; en Ik zal met uw mond, en met zijn mond zijn; en Ik zal u leren, wat gij doen zult.
EXO.4.16|EXO|Exodus|5|16|16|En hij zal voor u tot het volk spreken; en het zal geschieden, dat hij u tot een mond zal zijn, en gij zult hem tot een god zijn.
EXO.4.17|EXO|Exodus|5|17|17|Neem dan deze staf in uw hand, waarmee gij die tekenen doen zult.
EXO.4.18|EXO|Exodus|5|18|18|Toen ging Mozes heen, en keerde weer tot Jethro, zijn schoonvader, en zeide tot hem: Laat mij toch gaan, dat ik weerkere tot mijn broeders, die in Egypte zijn, en zie, of zij nog leven. Jethro dan zeide tot Mozes: Ga in vrede!
EXO.4.19|EXO|Exodus|5|19|19|Ook zeide de Heere tot Mozes in Midian: Ga heen, keer weer naar Egypte, want al de mannen zijn dood, die uw ziel zochten.
EXO.4.20|EXO|Exodus|5|20|20|Mozes dan nam zijn vrouw, en zijn zonen, en voerde hen op een ezel, en keerde weer in Egypteland; en Mozes nam de staf Gods in zijn hand.
EXO.4.21|EXO|Exodus|5|21|21|En de Heere zeide tot Mozes: Terwijl gij heentrekt, om weer naar Egypte te keren, zie toe, dat gij al de wonderen doet voor Faraö, die Ik in uw hand gesteld heb; doch Ik zal zijn hart verstokken, dat hij het volk niet zal laten gaan.
EXO.4.22|EXO|Exodus|5|22|22|Dan zult gij tot Faraö zeggen: Alzo zegt de Heere : Mijn zoon, Mijn eerstgeborene, is Israël.
EXO.4.23|EXO|Exodus|5|23|23|En Ik heb tot u gezegd: Laat Mijn zoon trekken, dat hij Mij diene! maar gij hebt geweigerd hem te laten trekken; zie, Ik zal uw zoon, uw eerstgeborene doden!
EXO.4.24|EXO|Exodus|5|24|24|En het geschiedde op de weg, in de herberg, dat de Heere hem tegenkwam, en hem zocht te doden.
EXO.4.25|EXO|Exodus|5|25|25|Toen nam Zippora een stenen mes en besneed de voorhuid van haar zoon, en wierp die voor zijn voeten, en zeide: Voorwaar, gij zijt mij een bloedbruidegom!
EXO.4.26|EXO|Exodus|5|26|26|En Hij liet van hem af. Toen zeide zij: Bloedbruidegom! vanwege de besnijdenis.
EXO.4.27|EXO|Exodus|5|27|27|De Heere zeide ook tot Aäron: Ga Mozes tegemoet in de woestijn. En hij ging, en ontmoette hem aan de berg Gods, en hij kuste hem.
EXO.4.28|EXO|Exodus|5|28|28|En Mozes gaf Aäron te kennen al de woorden des Heeren , Die hem gezonden had, en al de tekenen, die Hij hem bevolen had.
EXO.4.29|EXO|Exodus|5|29|29|Toen ging Mozes en Aäron, en zij verzamelden al de oudsten van de kinderen Israëls.
EXO.4.30|EXO|Exodus|5|30|30|En Aäron sprak al de woorden, die de Heere tot Mozes gesproken had; en hij deed de tekenen voor de ogen van het volk.
EXO.4.31|EXO|Exodus|5|31|31|En het volk geloofde, en zij hoorden, dat de Heere de kinderen Israëls bezocht, en dat Hij hun verdrukking zag, en zij neigden hun hoofden, en aanbaden.
EXO.5.1|EXO|Exodus|6|1|1|En daarna gingen Mozes en Aäron heen, en zeiden tot Faraö: Alzo zegt de Heere , de God van Israël: Laat Mijn volk trekken, dat het Mij een feest houde in de woestijn!
EXO.5.2|EXO|Exodus|6|2|2|Maar Faraö zeide: Wie is de Heere , Wiens stem ik gehoorzamen zou, om Israël te laten trekken? Ik ken de Heere niet, en ik zal ook Israël niet laten trekken.
EXO.5.3|EXO|Exodus|6|3|3|Zij dan zeiden: De God der Hebreeën is ons ontmoet; zo laat ons toch heentrekken, de weg van drie dagen in de woestijn, en de Heere, onze God, offeren, dat Hij over ons niet kome met pestilentie, of met het zwaard.
EXO.5.4|EXO|Exodus|6|4|4|Toen zeide de koning van Egypte tot hen: Gij, Mozes en Aäron! waarom trekt gij het volk af van hun werken? Gaat heen tot uw lasten.
EXO.5.5|EXO|Exodus|6|5|5|Verder zeide Faraö: Ziet, het volk des lands is reeds te veel; en zoudt gij hen doen rusten van hun lasten?
EXO.5.6|EXO|Exodus|6|6|6|Daarom beval Faraö, op die zelfde dag, aan de aandrijvers onder het volk, en zijn ambtlieden, zeggende:
EXO.5.7|EXO|Exodus|6|7|7|Gij zult voortaan aan deze lieden geen stro meer geven, voor het maken der tichelstenen, als gisteren en eergisteren; laat hen zelf heengaan, en stro voor zichzelf verzamelen.
EXO.5.8|EXO|Exodus|6|8|8|En het getal der tichelstenen, die zij gisteren en eergisteren gemaakt hebben, zult gij hun opleggen; gij zult daarvan niet verminderen; want zij gaan ledig; daarom roepen zij, zeggende: Laat ons gaan, laat ons onze God offeren!
EXO.5.9|EXO|Exodus|6|9|9|Men verzware de dienst over deze mannen, dat zij daaraan te doen hebben, en zich niet vergapen aan leugenachtige woorden.
EXO.5.10|EXO|Exodus|6|10|10|Toen gingen de aandrijvers van het volk uit, en zijn ambtlieden, en spraken tot het volk, zeggende: Zo zegt Faraö: Ik zal u geen stro geven.
EXO.5.11|EXO|Exodus|6|11|11|Gaat gij zelf heen, haalt u stro, waar gij het vindt; doch van uw dienst zal niet verminderd worden.
EXO.5.12|EXO|Exodus|6|12|12|Toen verstrooide zich het volk in het ganse land van Egypte, dat het stoppels verzamelde, voor stro.
EXO.5.13|EXO|Exodus|6|13|13|En de aandrijvers drongen aan, zeggende: Voleindigt uw werken, elk dagwerk op zijn dag, gelijk toen er stro was.
EXO.5.14|EXO|Exodus|6|14|14|En de ambtlieden van de kinderen Israëls, die Faraö’s aandrijvers over hen gesteld hadden, werden geslagen, en men zeide: Waarom hebt gij uw gezette werk niet voleindigd, in het maken van de tichelstenen, gelijk te voren, alzo ook gisteren en heden?
EXO.5.15|EXO|Exodus|6|15|15|Daarom gingen de ambtlieden van de kinderen Israëls, en schreeuwden tot Faraö, zeggende: Waarom doet gij uw knechten alzo?
EXO.5.16|EXO|Exodus|6|16|16|Aan uw knechten wordt geen stro gegeven, en zij zeggen tot ons: Maakt de tichelstenen; en ziet, uw knechten worden geslagen, doch aan uw volk is de schuld!
EXO.5.17|EXO|Exodus|6|17|17|Hij dan zeide: Gij gaat ledig, ledig gaat gij; daarom zegt gij: Laat ons gaan, laat ons de Heere offeren!
EXO.5.18|EXO|Exodus|6|18|18|Zo gaat nu heen, arbeidt; doch stro zal u niet gegeven worden; evenwel zult gij het getal der tichelstenen leveren.
EXO.5.19|EXO|Exodus|6|19|19|Toen zagen de ambtlieden van de kinderen Israëls, dat het kwalijk met hen stond, daar men zeide: Gij zult niet minderen van uw tichelstenen, van het dagwerk op zijn dag.
EXO.5.20|EXO|Exodus|6|20|20|En zij ontmoetten Mozes en Aäron, die tegenover hen stonden, toen zij van Faraö uitgingen.
EXO.5.21|EXO|Exodus|6|21|21|En zeiden tot hen: De Heere zie op u, en richte het , omdat gij onze reuk hebt stinkende gemaakt voor Faraö, en voor zijn knechten, gevende een zwaard in hun handen, om ons te doden.
EXO.5.22|EXO|Exodus|6|22|22|Toen keerde Mozes weer tot de Heere , en zeide: Heere! waarom hebt Gij dit volk kwaad gedaan, waarom hebt Gij mij nu gezonden?
EXO.5.23|EXO|Exodus|6|23|23|Want van toen af, dat ik tot Faraö ben ingegaan, om in Uw Naam te spreken, heeft hij dit volk kwaad gedaan; en Gij hebt Uw volk geenszins verlost.
EXO.6.1|EXO|Exodus|6|1|1|Toen zeide de Heere tot Mozes: Nu zult gij zien, wat Ik aan Faraö doen zal; want door een machtige hand zal hij hen laten trekken, ja, door een machtige hand zal hij hen uit zijn land drijven.
EXO.6.2|EXO|Exodus|7|2|2|Verder sprak God tot Mozes, en zeide tot hem: Ik ben de Heere ,
EXO.6.3|EXO|Exodus|7|3|3|En Ik ben aan Abraham, Izak, en Jakob verschenen, als God de Almachtige; doch met Mijn Naam Heere ben Ik hun niet bekend geweest.
EXO.6.4|EXO|Exodus|7|4|4|En ook heb Ik Mijn verbond met hen opgericht, dat Ik hun geven zou het land Kanaän, het land van hun vreemdelingschappen, waarin zij vreemdelingen geweest zijn.
EXO.6.5|EXO|Exodus|7|5|5|En ook heb Ik gehoord het gekerm van de kinderen Israëls, die de Egyptenaars in dienstbaarheid houden, en Ik heb aan Mijn verbond gedacht.
EXO.6.6|EXO|Exodus|7|6|6|Daarom, zeg tot de kinderen Israëls: Ik ben de Heere ! en Ik zal u uitleiden van onder de lasten der Egyptenaars, en Ik zal u redden uit hun dienstbaarheid, en zal u verlossen door een uitgestrekte arm, en door grote gerichten;
EXO.6.7|EXO|Exodus|7|7|7|En Ik zal u tot Mijn volk aannemen, en Ik zal u tot een God zijn; en gij zult bekennen, dat Ik de Heere uw God ben, Die u uitleidt van onder de lasten der Egyptenaars.
EXO.6.8|EXO|Exodus|7|8|8|En Ik zal u brengen in dat land, waarover Ik Mijn hand opgeheven heb, dat Ik het aan Abraham, Izak, en Jakob geven zou; en Ik zal het u geven tot een erfdeel, Ik, de Heere !
EXO.6.9|EXO|Exodus|7|9|9|En Mozes sprak alzo tot de kinderen Israëls; doch zij hoorden naar Mozes niet, vanwege de benauwdheid des geestes, en vanwege de harde dienstbaarheid.
EXO.6.10|EXO|Exodus|7|10|10|Verder sprak de Heere tot Mozes, zeggende:
EXO.6.11|EXO|Exodus|7|11|11|Ga heen, spreek tot Faraö, de koning van Egypte, dat hij de kinderen Israëls uit zijn land trekken laat.
EXO.6.12|EXO|Exodus|7|12|12|Doch Mozes sprak voor de Heere , zeggende: Zie, de kinderen Israëls hebben naar mij niet gehoord; hoe zou Faraö mij dan horen? bovendien ben ik onbesneden van lippen.
EXO.6.13|EXO|Exodus|7|13|13|Evenwel sprak de Heere tot Mozes en tot Aäron, en gaf hun bevel aan de kinderen Israëls, en aan Faraö, de koning van Egypte, om de kinderen Israëls uit Egypteland te leiden.
EXO.6.14|EXO|Exodus|7|14|14|Dit zijn de hoofden van ieder huis van hun vaderen: de zonen van Ruben, de eerstgeborene van Israël, zijn Hanoch en Pallu, Hezron en Karmi; dit zijn de huisgezinnen van Ruben.
